City,Vehicle Type,Alcohol,Butane,Compressed Natural Gas,Diesel,Electric,Gasoline,Hybrid,Hydrogen,Liquefied Natural Gas,Other,Plug-in Hybrid,Propane,Steam,TOTAL
RICHFIELD,Passenger - Standard,0,0,12,21,4,3287,51,0,0,0,3,0,0,3378
RICHFIELD,Light Truck,0,0,8,853,2,3989,22,0,0,0,3,0,0,4877
RICHFIELD,Heavy Truck,0,0,5,506,0,71,0,0,0,0,0,0,0,582
RICHMOND,Motorcycle - Standard,0,0,0,0,0,97,0,0,0,0,0,0,0,97
RICHMOND,Passenger - Standard,0,0,4,15,4,1067,22,0,0,0,4,0,0,1116
RICHMOND,Light Truck,0,0,2,202,1,1333,14,0,0,0,1,0,0,1553
RICHMOND,Heavy Truck,0,0,0,137,0,20,0,0,0,0,0,0,0,157
RIVER HEIGHTS,Motorcycle - Standard,0,0,0,0,0,75,0,0,0,0,0,0,0,75
RIVER HEIGHTS,Passenger - Standard,0,0,3,7,6,550,20,0,0,0,4,0,0,590
RIVER HEIGHTS,Light Truck,0,0,1,40,4,700,12,0,0,0,0,0,0,757
RIVER HEIGHTS,Heavy Truck,0,0,0,12,0,6,0,0,0,0,0,0,0,18
RIVERDALE,Motorcycle - Standard,0,0,0,0,0,234,0,0,0,1,0,0,0,235
RIVERDALE,Passenger - Standard,0,0,5,10,18,2577,58,0,0,0,4,0,0,2672
RIVERDALE,Light Truck,0,0,0,254,3,2286,28,0,0,0,3,0,0,2574
RIVERDALE,Heavy Truck,0,0,11,115,0,36,0,0,0,0,0,0,0,162
RIVERSIDE,Motorcycle - Standard,0,0,0,0,0,7,0,0,0,0,0,0,0,7
RIVERSIDE,Passenger - Standard,0,0,1,1,0,144,2,0,0,0,0,0,0,148
RIVERSIDE,Light Truck,0,0,0,69,0,193,0,0,0,0,0,0,0,262
RIVERSIDE,Heavy Truck,0,0,0,27,0,4,0,0,0,0,0,0,0,31
RIVERTON,Motorcycle - Standard,0,0,0,0,0,1205,0,0,0,2,0,0,0,1207
RIVERTON,Passenger - Standard,0,0,33,98,175,14741,471,0,0,0,76,0,0,15594
RIVERTON,Light Truck,0,0,28,2476,59,15597,227,0,0,0,34,0,0,18421
RIVERTON,Heavy Truck,0,0,2,529,0,233,0,0,0,0,0,0,0,764
ROCKVILLE,Motorcycle - Standard,0,0,0,0,0,17,0,0,0,0,0,0,0,17
ROCKVILLE,Passenger - Standard,0,0,1,3,3,110,11,0,0,0,1,0,0,129
ROCKVILLE,Light Truck,0,0,1,27,1,170,1,0,0,0,1,0,0,201
ROCKVILLE,Heavy Truck,0,0,0,5,0,2,0,0,0,0,0,0,0,7
ROCKY RIDGE,Motorcycle - Standard,0,0,0,0,0,8,0,0,0,0,0,0,0,8
ROCKY RIDGE,Passenger - Standard,0,0,0,2,0,211,12,0,0,0,0,0,0,225
ROCKY RIDGE,Light Truck,0,0,3,33,0,154,1,0,0,0,0,0,0,191
ROCKY RIDGE,Heavy Truck,0,0,0,16,0,0,0,0,0,0,0,0,0,16
ROOSEVELT,Motorcycle - Standard,0,0,0,0,0,344,0,0,0,0,0,0,0,344
ROOSEVELT,Passenger - Standard,0,0,3,26,6,3368,42,0,0,0,7,0,0,3452
ROOSEVELT,Light Truck,0,0,11,1455,1,5889,22,0,0,0,4,0,0,7382
ROOSEVELT,Heavy Truck,0,0,1,1111,0,124,0,0,0,0,0,8,0,1244
ROY,Motorcycle - Standard,0,0,0,0,0,1173,0,0,0,1,0,0,0,1174
ROY,Passenger - Standard,0,0,24,118,44,14059,292,0,1,1,30,0,0,14569
ROY,Light Truck,0,0,18,1675,12,12894,130,0,0,0,8,0,0,14737
ROY,Heavy Truck,0,0,1,229,0,133,0,0,0,0,0,0,0,363
RUSH VALLEY,Motorcycle - Standard,0,0,0,0,0,28,0,0,0,0,0,0,0,28
RUSH VALLEY,Passenger - Standard,0,0,2,5,1,243,7,0,0,0,0,0,0,258
RUSH VALLEY,Light Truck,0,0,0,157,0,259,1,0,0,0,0,0,0,417
RUSH VALLEY,Heavy Truck,0,0,0,59,0,11,0,0,0,0,0,0,0,70
SAINT GEORGE,Motorcycle - Standard,0,0,0,0,8,3083,0,0,0,1,0,0,0,3092
SAINT GEORGE,Passenger - Low Speed,0,0,0,0,5,0,0,0,0,0,0,0,0,5
SAINT GEORGE,Passenger - Standard,0,0,112,545,306,37610,1698,0,1,1,150,0,0,40423
SAINT GEORGE,Light Truck,0,0,91,6193,142,43516,712,0,0,1,63,0,0,50718
SAINT GEORGE,Heavy Truck,0,0,11,3789,0,809,0,0,0,0,0,14,0,4623
SALEM,Motorcycle - Standard,0,0,0,0,1,253,0,0,0,0,0,0,0,254
SALEM,Passenger - Standard,0,0,6,42,28,3072,106,0,0,0,16,0,0,3270
SALEM,Light Truck,0,0,3,709,16,3731,48,0,0,0,7,0,0,4514
SALEM,Heavy Truck,0,0,1,146,0,39,0,0,0,1,0,0,0,187
SALINA,Motorcycle - Standard,0,0,0,0,0,81,0,0,0,0,0,0,0,81
SALINA,Passenger - Standard,0,0,2,11,1,1092,13,0,0,0,0,0,0,1119
SALINA,Light Truck,0,0,4,462,0,1581,4,0,0,0,0,0,0,2051
SALINA,Heavy Truck,0,0,1,632,0,29,0,0,0,0,0,0,0,662
SALT LAKE CITY,Motorcycle - Standard,0,0,0,0,37,7536,0,0,0,1,0,0,0,7574
SALT LAKE CITY,Passenger - Low Speed,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SALT LAKE CITY,Passenger - Standard,0,0,179,851,2169,119984,4954,0,0,2,664,0,0,128803
SALT LAKE CITY,Light Truck,0,0,185,11091,762,129879,3372,0,0,0,466,0,0,145755
SALT LAKE CITY,Heavy Truck,0,0,227,10733,11,2364,0,0,0,2,0,1,0,13338
SANDY,Motorcycle - Standard,0,0,0,0,5,3130,1,0,0,0,0,0,0,3136
SANDY,Passenger - Low Speed,0,0,0,0,3,1,0,0,0,0,0,0,0,4
SANDY,Passenger - Standard,0,0,59,297,580,38111,1281,0,0,0,189,0,0,40517
SANDY,Light Truck,0,0,66,3222,245,41070,910,0,0,0,113,0,0,45626
SANDY,Heavy Truck,0,0,10,1099,0,482,0,0,0,0,0,0,0,1591
SANTA CLARA,Motorcycle - Standard,0,0,0,0,0,274,0,0,0,0,0,0,0,274
SANTA CLARA,Passenger - Low Speed,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SANTA CLARA,Passenger - Standard,0,0,12,58,22,2744,127,0,0,0,16,0,0,2979
SANTA CLARA,Light Truck,0,0,8,573,7,3366,53,0,0,0,11,0,0,4018
SANTA CLARA,Heavy Truck,0,0,0,150,0,55,0,0,0,0,0,0,0,205
SANTAQUIN,Motorcycle - Standard,0,0,0,0,0,284,0,0,0,0,0,0,0,284
SANTAQUIN,Passenger - Standard,0,0,16,49,32,4250,97,0,0,0,16,0,0,4460
SANTAQUIN,Light Truck,0,0,3,756,8,4693,48,0,0,0,3,0,0,5511
SANTAQUIN,Heavy Truck,0,0,0,136,0,29,0,0,0,0,0,0,0,165
SARATOGA SPRINGS,Motorcycle - Standard,0,0,0,0,4,726,0,0,0,0,0,0,0,730
SARATOGA SPRINGS,Passenger - Standard,0,0,26,95,179,10299,469,0,0,0,90,0,0,11158
SARATOGA SPRINGS,Light Truck,0,0,6,913,83,11944,201,0,0,0,28,0,0,13175
SARATOGA SPRINGS,Heavy Truck,0,0,0,192,0,88,0,0,0,0,0,0,0,280
SCIPIO,Motorcycle - Standard,0,0,0,0,0,12,0,0,0,0,0,0,0,12
SCIPIO,Passenger - Standard,0,0,0,3,0,154,3,0,0,0,0,0,0,160
SCIPIO,Light Truck,0,0,1,75,0,214,0,0,0,0,0,0,0,290
SCIPIO,Heavy Truck,0,0,0,5,0,2,0,0,0,0,0,0,0,7
SCOFIELD,Motorcycle - Standard,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SCOFIELD,Passenger - Standard,0,0,1,3,0,48,3,0,0,0,0,0,0,55
SCOFIELD,Light Truck,0,0,0,44,0,63,0,0,0,0,1,0,0,108
SCOFIELD,Heavy Truck,0,0,0,10,0,2,0,0,0,0,0,0,0,12
SEVIER,Motorcycle - Standard,0,0,0,0,0,7,0,0,0,0,0,0,0,7
SEVIER,Passenger - Standard,0,0,0,0,0,66,0,0,0,0,0,0,0,66
SEVIER,Light Truck,0,0,0,28,0,99,0,0,0,0,0,0,0,127
SEVIER,Heavy Truck,0,0,0,7,0,3,0,0,0,0,0,0,0,10
SIGURD,Motorcycle - Standard,0,0,0,0,0,19,0,0,0,0,0,0,0,19
SIGURD,Passenger - Standard,0,0,1,3,0,213,2,0,0,0,1,0,0,220
SIGURD,Light Truck,0,0,2,116,0,283,1,0,0,0,0,0,0,402
SIGURD,Heavy Truck,0,0,0,83,0,5,0,0,0,0,0,0,0,88
SMITHFIELD,Motorcycle - Standard,0,0,0,0,1,467,0,0,0,0,0,0,0,468
SMITHFIELD,Passenger - Low Speed,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SMITHFIELD,Passenger - Standard,0,0,10,52,26,4483,142,0,0,0,20,0,0,4733
SMITHFIELD,Light Truck,0,0,7,653,5,5660,79,0,0,0,3,0,0,6407
SMITHFIELD,Heavy Truck,0,0,1,353,0,65,0,0,0,0,0,0,0,419
SNOWVILLE,Motorcycle - Standard,0,0,0,0,0,5,0,0,0,0,0,0,0,5
SNOWVILLE,Passenger - Standard,0,0,0,1,0,100,1,0,0,0,0,0,0,102
SNOWVILLE,Light Truck,0,0,0,53,0,120,1,0,0,0,0,0,0,174
SNOWVILLE,Heavy Truck,0,0,0,30,0,5,0,0,0,0,0,0,0,35
SOUTH JORDAN,Motorcycle - Standard,0,0,0,0,3,1793,0,0,0,1,0,0,0,1797
SOUTH JORDAN,Passenger - Low Speed,0,0,0,0,2,1,0,0,0,0,0,0,0,3
SOUTH JORDAN,Passenger - Standard,0,0,51,177,471,24468,1044,0,0,0,161,0,0,26372
SOUTH JORDAN,Light Truck,0,0,29,2616,241,27705,574,0,0,0,108,0,0,31273
SOUTH JORDAN,Heavy Truck,0,0,5,562,0,333,0,0,0,0,0,0,0,900
SOUTH OGDEN,Motorcycle - Standard,0,0,0,0,0,191,0,0,0,0,0,0,0,191
SOUTH OGDEN,Passenger - Standard,0,0,4,20,20,1987,63,0,0,0,7,0,0,2101
SOUTH OGDEN,Light Truck,0,0,0,155,12,2061,46,0,0,0,3,0,0,2277
SOUTH OGDEN,Heavy Truck,0,0,0,51,0,24,0,0,0,0,0,0,0,75
SOUTH SALT LAKE,Motorcycle - Standard,0,0,0,0,2,243,0,0,0,0,0,0,0,245
SOUTH SALT LAKE,Passenger - Standard,0,0,7,13,50,3555,138,0,0,0,12,0,0,3775
SOUTH SALT LAKE,Light Truck,0,0,3,453,22,4125,106,0,0,0,7,0,0,4716
SOUTH SALT LAKE,Heavy Truck,0,0,3,745,2,93,0,0,0,0,0,0,0,843
SOUTH WEBER,Motorcycle - Standard,0,0,0,0,0,206,0,0,0,0,0,0,0,206
SOUTH WEBER,Passenger - Standard,0,0,4,26,29,2180,91,0,0,0,14,0,0,2344
SOUTH WEBER,Light Truck,0,0,6,339,8,2447,48,0,0,0,5,0,0,2853
SOUTH WEBER,Heavy Truck,0,0,0,66,0,27,0,0,0,0,0,0,0,93
SPANISH FORK,Motorcycle - Standard,0,0,0,0,0,947,0,0,0,1,0,0,0,948
SPANISH FORK,Passenger - Standard,0,0,34,129,112,14242,422,0,1,1,54,0,0,14995
SPANISH FORK,Light Truck,0,0,18,2210,39,14931,154,0,0,0,14,0,0,17366
SPANISH FORK,Heavy Truck,0,0,2,1050,0,188,0,0,0,0,0,0,0,1240
SPRING CITY,Motorcycle - Standard,0,0,0,0,1,39,0,0,0,0,0,0,0,40
SPRING CITY,Passenger - Standard,0,0,3,17,3,655,11,0,0,0,2,0,0,691
SPRING CITY,Light Truck,0,0,5,206,0,833,9,0,0,0,0,0,0,1053
SPRING CITY,Heavy Truck,0,0,0,50,0,12,0,0,0,0,0,0,0,62
SPRINGDALE,Motorcycle - Standard,0,0,0,0,0,46,0,0,0,0,0,0,0,46
SPRINGDALE,Passenger - Standard,0,0,1,7,2,276,22,0,0,0,3,0,0,311
SPRINGDALE,Light Truck,0,0,1,47,4,462,8,0,0,0,1,0,0,523
SPRINGDALE,Heavy Truck,0,0,0,6,0,5,0,0,0,0,0,1,0,12
SPRINGVILLE,Motorcycle - Standard,0,0,0,0,2,895,0,0,0,1,0,0,0,898
SPRINGVILLE,Passenger - Standard,0,0,32,99,81,11563,370,0,0,0,58,0,0,12203
SPRINGVILLE,Light Truck,0,0,34,1189,19,12009,162,0,0,0,14,0,0,13427
SPRINGVILLE,Heavy Truck,0,0,4,876,0,213,0,0,0,0,0,0,0,1093
STANSBURY PARK,Motorcycle - Standard,0,0,0,0,0,329,0,0,0,0,0,0,0,329
STANSBURY PARK,Passenger - Standard,0,0,5,45,32,4671,133,0,0,0,25,0,0,4911
STANSBURY PARK,Light Truck,0,0,10,555,12,4004,39,0,0,0,8,0,0,4628
STANSBURY PARK,Heavy Truck,0,0,0,73,0,54,0,0,0,0,0,0,0,127
STERLING,Motorcycle - Standard,0,0,0,0,0,14,0,0,0,0,0,0,0,14
STERLING,Passenger - Standard,0,0,0,3,0,194,4,0,0,0,2,0,0,203
STERLING,Light Truck,0,0,0,88,0,243,0,0,0,0,0,0,0,331
STERLING,Heavy Truck,0,0,0,10,0,3,0,0,0,0,0,0,0,13
STOCKTON,Motorcycle - Standard,0,0,0,0,0,69,0,0,0,0,0,0,0,69
STOCKTON,Passenger - Standard,0,0,2,20,0,703,15,0,0,0,2,0,0,742
STOCKTON,Light Truck,0,0,5,317,2,855,4,0,0,0,0,0,0,1183
STOCKTON,Heavy Truck,0,0,0,59,0,15,0,0,0,0,0,0,0,74
SUMMIT,Motorcycle - Standard,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SUMMIT,Passenger - Standard,0,0,0,2,0,81,2,0,0,0,0,0,0,85
SUMMIT,Light Truck,0,0,1,39,2,120,0,0,0,0,0,0,0,162
SUMMIT,Heavy Truck,0,0,0,8,0,1,0,0,0,0,0,0,0,9
SUNNYSIDE,Motorcycle - Standard,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SUNNYSIDE,Passenger - Standard,0,0,1,1,0,139,1,0,0,0,1,0,0,143
SUNNYSIDE,Light Truck,0,0,0,37,0,183,0,0,0,0,0,0,0,220
SUNNYSIDE,Heavy Truck,0,0,0,7,0,3,0,0,0,0,0,0,0,10
SUNSET,Motorcycle - Standard,0,0,0,0,1,132,0,0,0,0,0,0,0,133
SUNSET,Passenger - Standard,0,0,4,11,2,1617,39,0,0,0,6,0,0,1679
SUNSET,Light Truck,0,0,2,113,2,1258,9,0,0,0,1,0,0,1385
SUNSET,Heavy Truck,0,0,0,26,0,16,0,0,0,0,0,0,0,42
SYRACUSE,Motorcycle - Standard,0,0,0,0,0,775,0,0,0,0,0,0,0,775
SYRACUSE,Passenger - Standard,0,0,34,88,101,10690,377,0,0,0,44,0,0,11334
SYRACUSE,Light Truck,0,0,7,1400,36,11091,165,0,0,0,18,0,0,12717
SYRACUSE,Heavy Truck,0,0,1,273,0,158,0,0,0,0,0,0,0,432
TABIONA,Motorcycle - Standard,0,0,0,0,0,8,0,0,0,0,0,0,0,8
TABIONA,Passenger - Standard,0,0,1,2,0,234,3,0,0,0,0,0,0,240
TABIONA,Light Truck,0,0,1,144,0,353,2,0,0,0,0,0,0,500
TABIONA,Heavy Truck,0,0,0,52,0,2,0,0,0,0,0,0,0,54
TALMAGE,Motorcycle - Standard,0,0,0,0,0,7,0,0,0,0,0,0,0,7
TALMAGE,Passenger - Standard,0,0,0,0,0,78,1,0,0,0,0,0,0,79
TALMAGE,Light Truck,0,0,0,76,0,159,0,0,0,0,0,0,0,235
TALMAGE,Heavy Truck,0,0,0,20,0,5,0,0,0,0,0,0,0,25
TAYLOR,Motorcycle - Standard,0,0,0,0,0,37,0,0,0,0,0,0,0,37
TAYLOR,Passenger - Standard,0,0,1,2,3,293,3,0,0,0,1,0,0,303
TAYLOR,Light Truck,0,0,0,125,1,334,2,0,0,0,1,0,0,463
TAYLOR,Heavy Truck,0,0,0,19,0,7,0,0,0,0,0,0,0,26
TAYLORSVILLE,Motorcycle - Standard,0,0,0,0,3,1197,0,0,0,0,0,0,0,1200
TAYLORSVILLE,Passenger - Standard,0,0,37,80,107,19086,486,0,0,0,52,0,0,19848
TAYLORSVILLE,Light Truck,0,0,24,1294,31,16496,201,0,0,0,9,0,0,18055
TAYLORSVILLE,Heavy Truck,0,0,0,539,0,188,0,0,0,0,0,1,0,728
TEASDALE,Motorcycle - Standard,0,0,0,0,0,16,0,0,0,0,0,0,0,16
TEASDALE,Passenger - Standard,0,0,0,4,0,119,2,0,0,0,0,0,0,125
TEASDALE,Light Truck,0,0,0,76,0,231,3,0,0,0,0,0,0,310
TEASDALE,Heavy Truck,0,0,0,2,0,4,0,0,0,0,0,0,0,6
THATCHER,Motorcycle - Standard,0,0,0,0,0,10,0,0,0,0,0,0,0,10
THATCHER,Passenger - Standard,0,0,1,1,0,140,2,0,0,0,2,0,0,146
THATCHER,Light Truck,0,0,0,65,0,155,1,0,0,0,0,0,0,221
THATCHER,Heavy Truck,0,0,0,13,0,2,0,0,0,0,0,0,0,15
TOOELE,Motorcycle - Standard,0,0,0,0,0,1303,0,0,0,0,0,0,0,1303
TOOELE,Passenger - Low Speed,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TOOELE,Passenger - Standard,0,0,26,190,62,17692,417,0,0,0,59,0,0,18446
TOOELE,Light Truck,0,0,23,2702,16,15498,122,0,0,0,9,0,0,18370
TOOELE,Heavy Truck,0,0,2,685,0,195,0,0,0,0,0,0,0,882
TOQUERVILLE,Motorcycle - Standard,0,0,0,0,0,100,0,0,0,0,0,0,0,100
TOQUERVILLE,Passenger - Standard,0,0,8,21,5,706,46,0,0,0,4,0,0,790
TOQUERVILLE,Light Truck,0,0,3,197,4,882,15,0,0,0,0,0,0,1101
TOQUERVILLE,Heavy Truck,0,0,0,30,0,14,0,0,0,0,0,0,0,44
TORREY,Motorcycle - Standard,0,0,0,0,0,34,0,0,0,0,0,0,0,34
TORREY,Passenger - Standard,0,0,0,3,2,220,9,0,0,0,1,0,0,235
TORREY,Light Truck,0,0,0,102,0,340,2,0,0,0,0,0,0,444
TORREY,Heavy Truck,0,0,0,11,0,2,0,0,0,0,0,0,0,13
TREMONTON,Motorcycle - Standard,0,0,0,0,0,349,0,0,0,1,0,0,0,350
TREMONTON,Passenger - Standard,0,0,19,91,13,5116,113,0,0,0,15,0,0,5367
TREMONTON,Light Truck,0,0,13,1649,2,5305,42,0,0,0,2,0,0,7013
TREMONTON,Heavy Truck,0,0,0,644,0,96,0,0,0,0,0,0,0,740
TRENTON,Motorcycle - Standard,0,0,0,0,0,12,0,0,0,0,0,0,0,12
TRENTON,Passenger - Standard,0,0,0,1,1,196,4,0,0,0,0,0,0,202
TRENTON,Light Truck,0,0,0,55,0,224,1,0,0,0,0,0,0,280
TRENTON,Heavy Truck,0,0,0,33,0,3,0,0,0,0,0,0,0,36
TRIDELL,Motorcycle - Standard,0,0,0,0,0,11,0,0,0,0,0,0,0,11
TRIDELL,Passenger - Standard,0,0,0,0,0,129,2,0,0,0,0,0,0,131
TRIDELL,Light Truck,0,0,0,33,0,179,0,0,0,0,0,0,0,212
TRIDELL,Heavy Truck,0,0,0,11,0,0,0,0,0,0,0,0,0,11
TROPIC,Motorcycle - Standard,0,0,0,0,0,3,0,0,0,0,0,0,0,3
TROPIC,Passenger - Standard,0,0,0,3,1,153,3,0,0,0,0,0,0,160
TROPIC,Light Truck,0,0,0,106,1,284,2,0,0,0,0,0,0,393
TROPIC,Heavy Truck,0,0,0,18,0,4,0,0,0,0,0,0,0,22
UINTAH,Motorcycle - Standard,0,0,0,0,0,45,0,0,0,0,0,0,0,45
UINTAH,Passenger - Standard,0,0,0,5,2,324,8,0,0,0,1,0,0,340
UINTAH,Light Truck,0,0,0,71,2,355,5,0,0,0,1,0,0,434
UINTAH,Heavy Truck,0,0,0,27,0,7,0,0,0,0,0,0,0,34
VENICE,Motorcycle - Standard,0,0,0,0,0,14,0,0,0,0,0,0,0,14
VENICE,Passenger - Standard,0,0,1,0,0,115,1,0,0,0,0,0,0,117
VENICE,Light Truck,0,0,1,61,0,151,0,0,0,0,0,0,0,213
VENICE,Heavy Truck,0,0,0,31,0,5,0,0,0,0,0,0,0,36
VERNAL,Motorcycle - Standard,0,0,0,0,0,959,0,0,0,0,0,0,0,959
VERNAL,Passenger - Standard,0,0,16,139,22,8662,115,0,0,0,10,0,0,8964
VERNAL,Light Truck,0,0,24,3423,3,14240,58,0,0,0,7,4,0,17759
VERNAL,Heavy Truck,0,0,2,1956,0,373,0,0,0,0,0,23,0,2354
VERNON,Motorcycle - Standard,0,0,0,0,0,7,0,0,0,0,0,0,0,7
VERNON,Passenger - Standard,0,0,0,1,0,127,2,0,0,0,0,0,0,130
VERNON,Light Truck,0,0,0,56,0,127,0,0,0,0,0,0,0,183
VERNON,Heavy Truck,0,0,0,8,0,3,0,0,0,0,0,0,0,11
VEYO,Motorcycle - Standard,0,0,0,0,0,23,0,0,0,0,0,0,0,23
VEYO,Passenger - Standard,0,0,1,11,1,224,7,0,0,0,2,0,0,246
VEYO,Light Truck,0,0,0,109,1,321,1,0,0,0,0,0,0,432
VEYO,Heavy Truck,0,0,0,33,0,3,0,0,0,0,0,0,0,36
VINEYARD,Motorcycle - Standard,0,0,0,0,1,191,0,0,0,0,0,0,0,192
VINEYARD,Passenger - Standard,0,0,2,23,88,3229,163,0,0,0,28,0,0,3533
VINEYARD,Light Truck,0,0,4,146,39,3605,84,0,0,0,13,0,0,3891
VINEYARD,Heavy Truck,0,0,0,50,0,20,0,0,0,0,0,0,0,70
VIRGIN,Motorcycle - Standard,0,0,0,0,0,32,0,0,0,0,0,0,0,32
VIRGIN,Passenger - Standard,0,0,0,11,2,282,7,0,0,0,0,0,0,302
VIRGIN,Light Truck,0,0,1,89,2,468,5,0,0,0,2,0,0,567
VIRGIN,Heavy Truck,0,0,0,26,0,11,0,0,0,0,0,0,0,37
WALES,Motorcycle - Standard,0,0,0,0,0,10,0,0,0,0,0,0,0,10
WALES,Passenger - Standard,0,0,1,0,0,200,1,0,0,0,1,0,0,203
WALES,Light Truck,0,0,1,69,0,221,1,0,0,0,0,0,0,292
WALES,Heavy Truck,0,0,0,17,0,2,0,0,0,0,0,0,0,19
WALLSBURG,Motorcycle - Standard,0,0,0,0,0,37,0,0,0,0,0,0,0,37
WALLSBURG,Passenger - Standard,0,0,0,5,0,346,6,0,0,0,0,0,0,357
WALLSBURG,Light Truck,0,0,2,228,0,484,3,0,0,0,1,0,0,718
WALLSBURG,Heavy Truck,0,0,0,34,0,7,0,0,0,0,0,0,0,41
WANSHIP,Motorcycle - Standard,0,0,0,0,0,56,0,0,0,0,0,0,0,56
WANSHIP,Passenger - Standard,0,0,0,10,6,317,8,0,0,0,0,0,0,341
WANSHIP,Light Truck,0,0,4,160,2,696,7,0,0,0,2,0,0,871
WANSHIP,Heavy Truck,0,0,0,29,0,9,0,0,0,0,0,0,0,38
WASHINGTON CITY,Passenger - Standard,0,0,0,1,0,3,0,0,0,0,0,0,0,4
WASHINGTON CITY,Light Truck,0,0,0,1,0,7,1,0,0,0,0,0,0,9
WASHINGTON TERRACE,Motorcycle - Standard,0,0,0,0,0,111,0,0,0,0,0,0,0,111
WASHINGTON TERRACE,Passenger - Standard,0,0,3,6,4,1394,26,0,0,0,2,0,0,1435
WASHINGTON TERRACE,Light Truck,0,0,3,104,0,1243,13,0,0,0,1,0,0,1364
WASHINGTON TERRACE,Heavy Truck,0,0,0,24,0,12,0,0,0,0,0,0,0,36
WELLINGTON,Motorcycle - Standard,0,0,0,0,0,52,0,0,0,0,0,0,0,52
WELLINGTON,Passenger - Standard,0,0,2,9,1,710,12,0,0,0,1,0,0,735
WELLINGTON,Light Truck,0,0,2,245,0,840,2,0,0,0,0,0,0,1089
WELLINGTON,Heavy Truck,0,0,2,94,0,18,0,0,0,0,0,0,0,114
WELLSVILLE,Motorcycle - Standard,0,0,0,0,0,194,0,0,0,0,0,0,0,194
WELLSVILLE,Passenger - Standard,0,0,11,37,13,1830,57,0,0,0,8,0,0,1956
WELLSVILLE,Light Truck,0,0,6,560,0,2584,22,0,0,0,0,0,0,3172
WELLSVILLE,Heavy Truck,0,0,0,292,0,32,0,0,0,0,0,0,0,324
WENDOVER,Motorcycle - Standard,0,0,0,0,0,9,0,0,0,0,0,0,0,9
WENDOVER,Passenger - Standard,0,0,1,2,0,500,5,0,0,0,0,0,0,508
WENDOVER,Light Truck,0,0,1,59,0,461,2,0,0,0,0,0,0,523
WENDOVER,Heavy Truck,0,0,0,31,0,1,0,0,0,0,0,1,0,33
WEST BOUNTIFUL,Motorcycle - Standard,0,0,0,0,1,255,0,0,0,0,0,0,0,256
WEST BOUNTIFUL,Passenger - Standard,0,0,7,27,26,2414,88,0,0,0,13,0,0,2575
WEST BOUNTIFUL,Light Truck,0,0,6,392,9,2990,41,0,0,0,4,0,0,3442
WEST BOUNTIFUL,Heavy Truck,0,0,0,151,0,44,0,0,0,0,0,0,0,195
WEST HAVEN,Motorcycle - Standard,0,0,0,0,1,561,0,0,0,0,0,0,0,562
WEST HAVEN,Passenger - Standard,0,0,5,61,49,5628,160,0,0,0,23,0,0,5926
WEST HAVEN,Light Truck,0,0,9,1402,19,6282,93,0,0,0,10,0,0,7815
WEST HAVEN,Heavy Truck,0,0,8,576,0,137,0,0,0,0,0,1,0,722
WEST JORDAN,Motorcycle - Standard,0,0,0,0,0,2605,0,0,0,0,0,0,0,2605
WEST JORDAN,Passenger - Standard,0,0,85,210,266,42073,1090,0,0,1,127,0,0,43852
WEST JORDAN,Light Truck,0,0,72,4382,102,39139,476,0,0,0,44,0,0,44215
WEST JORDAN,Heavy Truck,0,0,203,1596,0,548,0,0,0,0,0,0,0,2347
WEST POINT,Motorcycle - Standard,0,0,0,0,1,356,0,0,0,0,0,0,0,357
WEST POINT,Passenger - Standard,0,0,3,27,16,3572,99,0,0,0,8,0,0,3725
WEST POINT,Light Truck,0,0,8,591,7,3552,40,0,0,0,4,0,0,4202
WEST POINT,Heavy Truck,0,0,0,77,0,55,0,0,0,0,0,0,0,132
WEST VALLEY CITY,Motorcycle - Standard,0,0,0,0,5,2233,0,0,0,0,0,0,0,2238
WEST VALLEY CITY,Passenger - Standard,0,0,61,178,190,45882,1034,0,0,0,79,0,0,47424
WEST VALLEY CITY,Light Truck,0,0,68,3326,36,39648,358,0,0,0,32,0,0,43468
WEST VALLEY CITY,Heavy Truck,0,0,151,3153,0,718,0,0,0,0,0,1,0,4023
WHITEROCKS,Motorcycle - Standard,0,0,0,0,0,17,0,0,0,0,0,0,0,17
WHITEROCKS,Passenger - Standard,0,0,0,0,0,155,0,0,0,0,0,0,0,155
WHITEROCKS,Light Truck,0,0,0,42,0,215,0,0,0,0,0,0,0,257
WHITEROCKS,Heavy Truck,0,0,0,12,0,0,0,0,0,0,0,0,0,12
WILLARD,Motorcycle - Standard,0,0,0,0,0,196,0,0,0,2,0,0,0,198
WILLARD,Passenger - Standard,0,0,7,46,8,2002,44,0,0,0,10,0,0,2117
WILLARD,Light Truck,0,0,11,670,2,1996,19,0,0,0,0,0,0,2698
WILLARD,Heavy Truck,0,0,0,193,0,38,0,0,0,0,0,0,0,231
WOODLAND HILLS,Motorcycle - Standard,0,0,0,0,1,55,0,0,0,0,0,0,0,56
WOODLAND HILLS,Passenger - Standard,0,0,1,12,9,517,22,0,0,0,4,0,0,565
