Year,CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
2023,"Salt Lake City, UT",41620,10/31/2023,78,Moderate,PM2.5,49-035-3015,9
2023,"Salt Lake City, UT",41620,11/1/2023,72,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/2/2023,63,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/3/2023,56,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/4/2023,52,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/5/2023,53,Moderate,PM2.5,49-035-3010,9
2023,"Salt Lake City, UT",41620,11/6/2023,44,Good,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/7/2023,37,Good,Ozone,49-035-3013,9
2023,"Salt Lake City, UT",41620,11/8/2023,48,Good,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/9/2023,51,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/10/2023,59,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/11/2023,59,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/12/2023,55,Moderate,PM2.5,49-035-3016,9
2023,"Salt Lake City, UT",41620,11/13/2023,53,Moderate,PM2.5,49-035-3016,9
2023,"Salt Lake City, UT",41620,11/14/2023,45,Good,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/15/2023,46,Good,PM2.5,49-035-3016,9
2023,"Salt Lake City, UT",41620,11/16/2023,42,Good,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/17/2023,62,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/18/2023,62,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/19/2023,32,Good,Ozone,49-045-0004,9
2023,"Salt Lake City, UT",41620,11/20/2023,31,Good,Ozone,49-045-0004,9
2023,"Salt Lake City, UT",41620,11/21/2023,57,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/22/2023,70,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/23/2023,76,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/24/2023,28,Good,PM2.5,49-035-2005,9
2023,"Salt Lake City, UT",41620,11/25/2023,29,Good,Ozone,49-045-0004,9
2023,"Salt Lake City, UT",41620,11/26/2023,50,Good,PM2.5,49-035-3006,9
2023,"Salt Lake City, UT",41620,11/27/2023,69,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/28/2023,90,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/29/2023,99,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,11/30/2023,96,Moderate,PM2.5,49-035-3013,9
2023,"Salt Lake City, UT",41620,12/1/2023,75,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/2/2023,39,Good,Ozone,49-045-0004,9
2023,"Salt Lake City, UT",41620,12/3/2023,33,Good,Ozone,49-045-0004,9
2023,"Salt Lake City, UT",41620,12/4/2023,42,Good,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/5/2023,54,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/6/2023,55,Moderate,PM2.5,49-035-3016,9
2023,"Salt Lake City, UT",41620,12/7/2023,39,Good,Ozone,49-045-0004,9
2023,"Salt Lake City, UT",41620,12/8/2023,36,Good,Ozone,49-045-0004,9
2023,"Salt Lake City, UT",41620,12/9/2023,34,Good,NO2,49-035-3014,9
2023,"Salt Lake City, UT",41620,12/10/2023,41,Good,PM2.5,49-035-3006,9
2023,"Salt Lake City, UT",41620,12/11/2023,61,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/12/2023,72,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/13/2023,62,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/14/2023,63,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/15/2023,80,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/16/2023,89,Moderate,PM2.5,49-035-3015,9
2023,"Salt Lake City, UT",41620,12/17/2023,99,Moderate,PM2.5,49-035-3010,9
2023,"Salt Lake City, UT",41620,12/18/2023,100,Moderate,PM2.5,49-035-3006,9
2023,"Salt Lake City, UT",41620,12/19/2023,91,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/20/2023,79,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/21/2023,76,Moderate,PM2.5,49-035-3015,9
2023,"Salt Lake City, UT",41620,12/22/2023,66,Moderate,PM2.5,49-035-3015,9
2023,"Salt Lake City, UT",41620,12/23/2023,45,Good,PM2.5,49-035-3006,9
2023,"Salt Lake City, UT",41620,12/24/2023,33,Good,NO2,49-035-3015,9
2023,"Salt Lake City, UT",41620,12/25/2023,53,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/26/2023,57,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/27/2023,70,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/28/2023,84,Moderate,PM2.5,49-035-2005,9
2023,"Salt Lake City, UT",41620,12/29/2023,93,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/30/2023,97,Moderate,PM2.5,49-035-4002,9
2023,"Salt Lake City, UT",41620,12/31/2023,95,Moderate,PM2.5,49-035-4002,9
