Year,City,Vehicle Type,Butane,Compressed Natural Gas,Diesel,Electric,Gasoline,Hybrid,Liquefied Natural Gas,Other,Plug-in Hybrid,Propane,Steam,TOTAL
2020,ERDA,Passenger - Standard,0,4,15,5,1443,40,0,0,5,0,0,1512
2020,ERDA,Light Truck,0,1,528,1,1283,6,0,0,1,0,0,1820
2020,ERDA,Heavy Truck,0,0,167,0,38,0,0,0,0,0,0,205
2020,ESCALANTE,Motorcycle - Standard,0,0,0,0,44,0,0,0,0,0,0,44
2020,ESCALANTE,Passenger - Standard,0,0,10,0,354,9,0,0,0,0,0,373
2020,ESCALANTE,Light Truck,0,1,203,0,619,1,0,0,0,0,0,824
2020,ESCALANTE,Heavy Truck,0,0,68,0,7,0,0,0,0,0,0,75
2020,EUREKA,Motorcycle - Standard,0,0,0,0,21,0,0,0,0,0,0,21
2020,EUREKA,Passenger - Standard,0,2,10,0,443,4,0,0,0,0,0,459
2020,EUREKA,Light Truck,0,3,100,0,399,2,0,0,0,0,0,504
2020,EUREKA,Heavy Truck,0,0,19,0,7,0,0,0,0,0,0,26
2020,FAIRFIELD,Motorcycle - Standard,0,0,0,0,3,0,0,0,0,0,0,3
2020,FAIRFIELD,Passenger - Standard,0,0,6,0,39,1,0,0,1,0,0,47
2020,FAIRFIELD,Light Truck,0,0,34,0,53,0,0,0,0,0,0,87
2020,FAIRFIELD,Heavy Truck,0,0,29,0,1,0,0,0,0,0,0,30
2020,FAIRVIEW,Motorcycle - Standard,0,0,0,0,97,0,0,0,0,0,0,97
2020,FAIRVIEW,Passenger - Standard,0,3,28,0,1533,21,0,0,2,0,0,1587
2020,FAIRVIEW,Light Truck,0,6,566,0,1549,4,0,0,0,0,0,2125
2020,FAIRVIEW,Heavy Truck,0,0,163,0,44,0,0,0,0,0,0,207
2020,FARMINGTON,Motorcycle - Standard,0,0,0,0,618,0,0,0,0,0,0,618
2020,FARMINGTON,Passenger - Standard,0,28,90,90,8680,298,0,1,42,0,0,9229
2020,FARMINGTON,Light Truck,0,13,659,7,7579,97,0,0,7,0,0,8362
2020,FARMINGTON,Heavy Truck,0,0,456,0,91,0,0,0,0,0,0,547
2020,FARR WEST,Motorcycle - Standard,0,0,0,0,224,0,0,0,0,0,0,224
2020,FARR WEST,Passenger - Standard,0,9,23,7,2383,43,0,0,9,0,0,2474
2020,FARR WEST,Light Truck,0,2,589,0,2256,12,0,0,2,0,0,2861
2020,FARR WEST,Heavy Truck,0,0,319,0,33,0,0,0,0,0,0,352
2020,FAYETTE,Motorcycle - Standard,0,0,0,0,7,0,0,0,0,0,0,7
2020,FAYETTE,Passenger - Standard,0,0,1,0,155,3,0,0,0,0,0,159
2020,FAYETTE,Light Truck,0,0,31,0,153,0,0,0,0,0,0,184
2020,FAYETTE,Heavy Truck,0,0,31,0,4,0,0,0,0,0,0,35
2020,FERRON,Motorcycle - Standard,0,0,0,0,39,0,0,0,0,0,0,39
2020,FERRON,Passenger - Standard,0,4,11,0,659,7,0,0,2,0,0,683
2020,FERRON,Light Truck,0,0,248,0,755,1,0,0,0,0,0,1004
2020,FERRON,Heavy Truck,0,0,26,0,12,0,0,0,0,0,0,38
2020,FIELDING,Motorcycle - Standard,0,0,0,0,16,0,0,0,0,0,0,16
2020,FIELDING,Passenger - Standard,0,1,4,0,372,0,0,0,1,0,0,378
2020,FIELDING,Light Truck,0,1,145,0,360,0,0,0,0,0,0,506
2020,FIELDING,Heavy Truck,0,0,55,0,3,0,0,0,0,0,0,58
2020,FILLMORE,Motorcycle - Standard,0,0,0,0,55,0,0,0,0,0,0,55
2020,FILLMORE,Passenger - Standard,0,8,21,1,1492,19,0,0,1,0,0,1542
2020,FILLMORE,Light Truck,0,7,354,0,1611,3,0,0,1,0,0,1976
2020,FILLMORE,Heavy Truck,0,0,172,0,23,0,0,0,0,0,0,195
2020,FORT DUCHESNE,Motorcycle - Standard,0,0,0,0,53,0,0,0,0,0,0,53
2020,FORT DUCHESNE,Passenger - Standard,0,0,3,0,559,1,0,0,0,0,0,563
2020,FORT DUCHESNE,Light Truck,0,1,202,0,934,1,0,0,0,0,0,1138
2020,FORT DUCHESNE,Heavy Truck,0,0,134,0,20,0,0,0,0,0,0,154
2020,FOUNTAIN GREEN,Motorcycle - Standard,0,0,0,0,24,0,0,0,0,0,0,24
2020,FOUNTAIN GREEN,Passenger - Standard,0,5,11,1,646,9,0,0,0,0,0,672
2020,FOUNTAIN GREEN,Light Truck,0,1,199,0,595,3,0,0,0,0,0,798
2020,FOUNTAIN GREEN,Heavy Truck,0,0,45,0,19,0,0,0,0,0,0,64
2020,FRANCIS,Motorcycle - Standard,0,0,0,0,46,0,0,0,0,0,0,46
2020,FRANCIS,Passenger - Standard,0,3,6,0,435,6,0,0,2,0,0,452
2020,FRANCIS,Light Truck,0,0,157,0,552,7,0,0,0,0,0,716
2020,FRANCIS,Heavy Truck,0,0,22,0,3,0,0,0,0,0,0,25
2020,FREMONT,Motorcycle - Standard,0,0,0,0,2,0,0,0,0,0,0,2
2020,FREMONT,Passenger - Standard,0,1,0,0,119,1,0,0,0,0,0,121
2020,FREMONT,Light Truck,0,1,53,0,180,0,0,0,0,0,0,234
2020,FREMONT,Heavy Truck,0,0,5,0,0,0,0,0,0,0,0,5
2020,FRUIT HEIGHTS,Motorcycle - Standard,0,0,0,0,184,0,0,0,0,0,0,184
2020,FRUIT HEIGHTS,Passenger - Standard,0,12,21,31,2333,71,0,0,11,0,0,2479
2020,FRUIT HEIGHTS,Light Truck,0,4,148,6,1898,20,0,0,3,0,0,2079
2020,FRUIT HEIGHTS,Heavy Truck,0,0,16,0,19,0,0,0,0,0,0,35
2020,FRUITLAND,Motorcycle - Standard,0,0,0,0,14,0,0,0,0,0,0,14
2020,FRUITLAND,Passenger - Standard,0,1,9,0,427,2,0,0,0,0,0,439
2020,FRUITLAND,Light Truck,0,0,202,0,497,1,0,0,0,0,0,700
2020,FRUITLAND,Heavy Truck,0,0,61,0,5,0,0,0,0,0,0,66
2020,GARDEN CITY,Motorcycle - Standard,0,0,0,0,54,0,0,0,0,0,0,54
2020,GARDEN CITY,Passenger - Standard,0,2,12,0,486,13,0,0,1,0,0,514
2020,GARDEN CITY,Light Truck,0,3,194,0,624,2,0,0,0,0,0,823
2020,GARDEN CITY,Heavy Truck,0,0,36,0,19,0,0,0,0,0,0,55
2020,GARLAND,Motorcycle - Standard,0,0,0,0,101,0,0,0,0,0,0,101
2020,GARLAND,Passenger - Standard,0,8,20,1,1778,28,0,0,3,0,0,1838
2020,GARLAND,Light Truck,0,4,478,0,1526,6,0,0,0,0,0,2014
2020,GARLAND,Heavy Truck,0,0,140,0,29,0,0,0,0,0,0,169
2020,GENOLA,Motorcycle - Standard,0,0,0,0,29,0,0,0,0,0,0,29
2020,GENOLA,Passenger - Standard,0,4,8,2,525,9,0,0,1,0,0,549
2020,GENOLA,Light Truck,0,2,183,0,527,5,0,0,0,0,0,717
2020,GENOLA,Heavy Truck,0,0,71,0,6,0,0,0,0,0,0,77
2020,GLENDALE,Motorcycle - Standard,0,0,0,0,4,0,0,0,0,0,0,4
2020,GLENDALE,Passenger - Standard,0,0,2,0,150,4,0,0,0,0,0,156
2020,GLENDALE,Light Truck,0,0,88,0,222,1,0,0,0,0,0,311
2020,GLENDALE,Heavy Truck,0,0,13,0,3,0,0,0,0,0,0,16
2020,GLENWOOD,Motorcycle - Standard,0,0,0,0,20,0,0,0,0,0,0,20
2020,GLENWOOD,Passenger - Standard,0,2,6,0,223,8,0,0,0,0,0,239
2020,GLENWOOD,Light Truck,0,1,89,0,310,1,0,0,0,0,0,401
2020,GLENWOOD,Heavy Truck,0,0,18,0,1,0,0,0,0,0,0,19
2020,GOSHEN,Motorcycle - Standard,0,0,0,0,12,0,0,0,0,0,0,12
2020,GOSHEN,Passenger - Standard,0,3,3,1,401,6,0,0,2,0,0,416
2020,GOSHEN,Light Truck,0,0,108,0,326,1,0,0,0,0,0,435
2020,GOSHEN,Heavy Truck,0,0,25,0,4,0,0,0,0,0,0,29
2020,GRANTSVILLE,Motorcycle - Standard,0,0,0,0,372,0,0,0,0,0,0,372
2020,GRANTSVILLE,Passenger - Standard,0,13,75,17,6152,108,0,0,11,0,0,6376
2020,GRANTSVILLE,Light Truck,0,10,1424,1,4781,16,0,0,3,1,0,6236
2020,GRANTSVILLE,Heavy Truck,0,0,195,0,102,0,0,0,0,0,0,297
2020,GREEN RIVER,Motorcycle - Standard,0,0,0,0,13,0,0,0,0,0,0,13
2020,GREEN RIVER,Passenger - Standard,0,1,6,0,409,7,0,0,1,0,0,424
2020,GREEN RIVER,Light Truck,0,0,154,0,503,2,0,0,0,0,0,659
2020,GREEN RIVER,Heavy Truck,0,0,51,0,10,0,0,0,0,0,0,61
2020,GREENVILLE,Motorcycle - Standard,0,0,0,0,1,0,0,0,0,0,0,1
2020,GREENVILLE,Passenger - Standard,0,0,1,0,65,0,0,0,0,0,0,66
2020,GREENVILLE,Light Truck,0,0,26,0,84,1,0,0,0,0,0,111
2020,GREENVILLE,Heavy Truck,0,0,3,0,1,0,0,0,0,0,0,4
2020,GUNNISON,Motorcycle - Standard,0,0,0,0,36,0,0,0,0,0,0,36
2020,GUNNISON,Passenger - Standard,0,1,5,0,846,11,0,0,3,0,0,866
2020,GUNNISON,Light Truck,0,1,195,0,966,1,0,0,0,0,0,1163
2020,GUNNISON,Heavy Truck,0,0,78,0,17,0,0,0,0,0,0,95
2020,HANKSVILLE,Motorcycle - Standard,0,0,0,0,6,0,0,0,0,0,0,6
2020,HANKSVILLE,Passenger - Standard,0,0,1,0,88,0,0,0,0,0,0,89
2020,HANKSVILLE,Light Truck,0,0,47,0,116,1,0,0,0,0,0,164
2020,HANKSVILLE,Heavy Truck,0,0,23,0,2,0,0,0,0,0,0,25
2020,HANNA,Motorcycle - Standard,0,0,0,0,5,0,0,0,0,0,0,5
2020,HANNA,Passenger - Standard,0,0,0,0,106,1,0,0,0,0,0,107
2020,HANNA,Light Truck,0,0,53,0,117,1,0,0,0,0,0,171
2020,HANNA,Heavy Truck,0,0,7,0,3,0,0,0,0,0,0,10
2020,HARRISVILLE,Motorcycle - Standard,0,0,0,0,143,0,0,0,0,0,0,143
2020,HARRISVILLE,Passenger - Standard,0,2,15,5,1899,34,0,0,1,0,0,1956
2020,HARRISVILLE,Light Truck,0,2,288,0,1583,9,0,0,0,1,0,1883
2020,HARRISVILLE,Heavy Truck,0,0,41,0,25,0,0,0,0,0,0,66
2020,HATCH,Motorcycle - Standard,0,0,0,0,7,0,0,0,0,0,0,7
2020,HATCH,Passenger - Standard,0,1,1,0,104,2,0,0,0,0,0,108
2020,HATCH,Light Truck,0,0,66,0,238,0,0,0,0,0,0,304
2020,HATCH,Heavy Truck,0,0,28,0,4,0,0,0,0,0,0,32
2020,HEBER,Passenger - Standard,0,0,1,0,9,0,0,0,0,0,0,10
2020,HEBER,Light Truck,0,0,1,0,9,0,0,0,0,0,0,10
2020,HEBER,Heavy Truck,0,0,1,0,0,0,0,0,0,0,0,1
2020,HELPER,Motorcycle - Standard,0,0,0,0,143,0,0,0,0,0,0,143
2020,HELPER,Passenger - Standard,0,5,13,1,1823,29,0,0,3,0,0,1874
2020,HELPER,Light Truck,0,3,445,0,1953,5,0,0,0,0,0,2406
2020,HELPER,Heavy Truck,0,0,109,0,32,0,0,0,0,0,0,141
2020,HENEFER,Motorcycle - Standard,0,0,0,0,48,0,0,0,0,0,0,48
2020,HENEFER,Passenger - Standard,0,1,10,0,542,20,0,0,4,0,0,577
2020,HENEFER,Light Truck,0,0,209,0,522,1,0,0,1,0,0,733
2020,HENEFER,Heavy Truck,0,0,61,0,6,0,0,0,0,0,0,67
2020,HENRIEVILLE,Motorcycle - Standard,0,0,0,0,4,0,0,0,0,0,0,4
2020,HENRIEVILLE,Passenger - Standard,0,0,0,0,96,3,0,0,0,0,0,99
2020,HENRIEVILLE,Light Truck,0,0,42,0,108,1,0,0,0,0,0,151
2020,HENRIEVILLE,Heavy Truck,0,0,3,0,0,0,0,0,0,0,0,3
2020,HERRIMAN,Motorcycle - Standard,0,0,0,1,1053,0,0,0,0,0,0,1054
2020,HERRIMAN,Passenger - Standard,0,30,127,141,15036,489,0,1,76,0,0,15900
2020,HERRIMAN,Light Truck,0,16,1856,7,14038,106,0,0,11,0,0,16034
2020,HERRIMAN,Heavy Truck,0,0,270,0,169,0,0,0,0,0,0,439
2020,HIDEOUT,Motorcycle - Standard,0,0,0,0,17,0,0,0,0,0,0,17
2020,HIDEOUT,Passenger - Standard,0,0,2,3,254,3,0,0,1,0,0,263
2020,HIDEOUT,Light Truck,0,0,17,2,342,2,0,0,0,0,0,363
2020,HIDEOUT,Heavy Truck,0,0,1,0,1,0,0,0,0,0,0,2
2020,HIGHLAND,Motorcycle - Standard,0,0,0,0,492,0,0,2,0,0,0,494
2020,HIGHLAND,Passenger - Standard,0,21,79,93,6957,268,0,0,26,0,0,7444
2020,HIGHLAND,Light Truck,0,8,786,15,6282,72,0,0,11,0,0,7174
2020,HIGHLAND,Heavy Truck,0,0,200,0,57,0,0,0,0,0,0,257
2020,HILDALE,Motorcycle - Standard,0,0,0,0,7,0,0,0,0,0,0,7
2020,HILDALE,Passenger - Standard,0,0,7,0,410,16,0,0,0,0,0,433
2020,HILDALE,Light Truck,0,1,195,0,483,6,0,0,0,0,0,685
2020,HILDALE,Heavy Truck,0,0,86,0,7,0,0,0,0,0,0,93
2020,HILL AIR FORCE BASE,Motorcycle - Standard,0,0,0,0,69,0,0,0,0,0,0,69
2020,HILL AIR FORCE BASE,Passenger - Standard,0,0,13,0,919,15,0,0,1,0,0,948
2020,HILL AIR FORCE BASE,Light Truck,0,0,58,0,1034,3,0,0,0,0,0,1095
2020,HILL AIR FORCE BASE,Heavy Truck,0,0,29,0,6,0,0,0,0,0,0,35
2020,HINCKLEY,Motorcycle - Standard,0,0,0,0,11,0,0,0,0,0,0,11
2020,HINCKLEY,Passenger - Standard,0,2,7,0,367,1,0,0,1,0,0,378
2020,HINCKLEY,Light Truck,0,0,114,0,342,0,0,0,0,0,0,456
2020,HINCKLEY,Heavy Truck,0,0,20,0,3,0,0,0,0,0,0,23
2020,HOLDEN,Motorcycle - Standard,0,0,0,0,11,0,0,0,0,0,0,11
2020,HOLDEN,Passenger - Standard,0,0,3,0,241,3,0,0,1,0,0,248
2020,HOLDEN,Light Truck,0,0,74,0,279,0,0,0,0,0,0,353
2020,HOLDEN,Heavy Truck,0,0,20,0,12,0,0,0,0,0,0,32
2020,HOLLADAY,Motorcycle - Standard,0,0,0,1,408,0,0,0,0,0,0,409
2020,HOLLADAY,Passenger - Standard,0,10,60,131,5824,218,0,0,32,0,0,6275
2020,HOLLADAY,Light Truck,0,3,315,17,5088,83,0,0,15,0,0,5521
2020,HOLLADAY,Heavy Truck,0,0,43,0,33,0,0,0,0,0,0,76
2020,HONEYVILLE,Motorcycle - Standard,0,0,0,0,40,0,0,0,0,0,0,40
2020,HONEYVILLE,Passenger - Standard,0,2,7,1,612,14,0,0,3,0,0,639
2020,HONEYVILLE,Light Truck,0,2,205,0,478,2,0,0,0,0,0,687
2020,HONEYVILLE,Heavy Truck,0,0,41,0,7,0,0,0,0,0,0,48
2020,HOOPER,Motorcycle - Standard,0,0,0,0,270,0,0,0,0,0,0,270
2020,HOOPER,Passenger - Standard,1,19,56,7,3734,75,0,1,9,0,0,3902
2020,HOOPER,Light Truck,0,11,1055,0,3143,23,0,0,0,0,0,4232
2020,HOOPER,Heavy Truck,0,0,144,0,70,0,0,0,0,1,0,215
2020,HOWELL,Motorcycle - Standard,0,0,0,0,6,0,0,0,0,0,0,6
2020,HOWELL,Passenger - Standard,0,2,5,0,115,5,0,0,0,0,0,127
2020,HOWELL,Light Truck,0,0,58,0,99,1,0,0,0,0,0,158
2020,HOWELL,Heavy Truck,0,0,13,0,4,0,0,0,0,0,0,17
2020,HUNTINGTON,Motorcycle - Standard,0,0,0,0,47,0,0,0,0,0,0,47
2020,HUNTINGTON,Passenger - Low Speed,0,0,0,0,1,0,0,0,0,0,0,1
2020,HUNTINGTON,Passenger - Standard,0,4,17,1,1120,9,0,0,1,0,0,1152
2020,HUNTINGTON,Light Truck,0,2,369,0,1195,3,0,0,0,0,0,1569
2020,HUNTINGTON,Heavy Truck,0,0,252,0,26,0,0,0,0,0,0,278
2020,HUNTSVILLE,Motorcycle - Standard,0,0,0,0,146,0,0,0,0,0,0,146
2020,HUNTSVILLE,Passenger - Standard,0,7,25,8,984,26,0,0,2,0,0,1052
2020,HUNTSVILLE,Light Truck,0,3,273,1,1174,12,0,0,0,0,0,1463
2020,HUNTSVILLE,Heavy Truck,0,0,57,0,17,0,0,0,0,0,0,74
2020,HURRICANE,Motorcycle - Standard,0,0,0,0,799,0,0,1,0,0,0,800
2020,HURRICANE,Passenger - Standard,0,37,152,19,7934,285,0,0,18,0,0,8445
2020,HURRICANE,Light Truck,0,29,1568,3,8074,53,0,0,2,0,0,9729
2020,HURRICANE,Heavy Truck,0,4,694,0,173,0,0,0,0,1,0,872
2020,HYDE PARK,Motorcycle - Standard,0,0,0,0,176,0,0,1,0,0,0,177
2020,HYDE PARK,Passenger - Standard,0,5,14,4,1831,40,0,0,3,0,0,1897
2020,HYDE PARK,Light Truck,0,5,237,0,1945,16,0,0,3,0,0,2206
2020,HYDE PARK,Heavy Truck,0,0,87,0,23,0,0,0,0,0,0,110
2020,HYRUM,Motorcycle - Standard,0,0,0,0,217,0,0,0,0,0,0,217
2020,HYRUM,Passenger - Standard,0,5,35,2,3371,61,0,0,7,0,0,3481
2020,HYRUM,Light Truck,0,10,430,0,3029,13,0,0,0,0,0,3482
2020,HYRUM,Heavy Truck,0,1,114,0,34,0,0,0,0,0,0,149
2020,INDIANOLA,Motorcycle - Standard,0,0,0,0,3,0,0,0,0,0,0,3
2020,INDIANOLA,Passenger - Standard,0,2,3,1,71,0,0,0,1,0,0,78
2020,INDIANOLA,Light Truck,0,0,30,0,77,0,0,0,0,0,0,107
2020,INDIANOLA,Heavy Truck,0,0,1,0,0,0,0,0,0,0,0,1
2020,IVINS,Motorcycle - Standard,0,0,0,0,374,0,0,0,0,0,0,374
2020,IVINS,Passenger - Low Speed,0,0,0,0,1,0,0,0,0,0,0,1
2020,IVINS,Passenger - Standard,0,10,57,27,3843,193,0,0,20,0,0,4150
2020,IVINS,Light Truck,0,11,465,2,3694,59,0,0,7,0,0,4238
2020,IVINS,Heavy Truck,0,1,125,0,55,0,0,0,0,0,0,181
2020,JENSEN,Motorcycle - Standard,0,0,0,0,34,0,0,0,0,0,0,34
2020,JENSEN,Passenger - Standard,0,0,0,0,251,4,0,0,0,0,0,255
2020,JENSEN,Light Truck,0,0,175,0,434,1,0,0,0,0,0,610
2020,JENSEN,Heavy Truck,0,0,37,0,4,0,0,0,0,0,0,41
2020,JOSEPH,Motorcycle - Standard,0,0,0,0,26,0,0,0,0,0,0,26
2020,JOSEPH,Passenger - Standard,0,0,1,0,237,2,0,0,0,0,0,240
2020,JOSEPH,Light Truck,0,1,86,1,234,0,0,0,0,0,0,322
2020,JOSEPH,Heavy Truck,0,0,5,0,5,0,0,0,0,0,0,10
2020,JUNCTION,Motorcycle - Standard,0,0,0,0,4,0,0,0,0,0,0,4
2020,JUNCTION,Passenger - Standard,0,0,0,0,126,1,0,0,0,0,0,127
2020,JUNCTION,Light Truck,0,1,49,0,130,0,0,0,0,0,0,180
2020,JUNCTION,Heavy Truck,0,0,47,0,5,0,0,0,0,0,0,52
2020,KAMAS,Motorcycle - Standard,0,0,0,1,247,0,0,0,0,0,0,248
2020,KAMAS,Passenger - Low Speed,0,0,0,1,0,0,0,0,0,0,0,1
2020,KAMAS,Passenger - Standard,0,12,34,15,2638,64,0,0,6,0,0,2769
2020,KAMAS,Light Truck,0,7,814,0,3551,33,0,0,4,0,0,4409
2020,KAMAS,Heavy Truck,0,1,222,0,46,0,0,0,0,0,0,269
2020,KANAB,Motorcycle - Standard,0,0,0,0,200,0,0,0,0,0,0,200
2020,KANAB,Passenger - Standard,0,2,42,1,2004,49,0,0,2,0,0,2100
2020,KANAB,Light Truck,0,2,535,0,3222,16,0,0,0,0,0,3775
2020,KANAB,Heavy Truck,0,0,214,0,59,0,0,0,0,0,0,273
2020,KANARRAVILLE,Motorcycle - Standard,0,0,0,0,11,0,0,0,0,0,0,11
2020,KANARRAVILLE,Passenger - Standard,0,0,6,0,180,3,0,0,0,0,0,189
2020,KANARRAVILLE,Light Truck,0,1,97,0,272,3,0,0,0,0,0,373
2020,KANARRAVILLE,Heavy Truck,0,0,11,0,7,0,0,0,0,0,0,18
2020,KANOSH,Motorcycle - Standard,0,0,0,0,23,0,0,0,0,0,0,23
2020,KANOSH,Passenger - Standard,0,4,7,0,328,8,0,0,0,0,0,347
2020,KANOSH,Light Truck,0,1,92,0,333,0,0,0,0,0,0,426
2020,KANOSH,Heavy Truck,0,0,22,0,8,0,0,0,0,0,0,30
2020,KAYSVILLE,Motorcycle - Standard,0,0,0,0,829,0,0,0,0,0,0,829
2020,KAYSVILLE,Passenger - Standard,0,61,153,76,12750,400,0,0,57,0,0,13497
2020,KAYSVILLE,Light Truck,0,15,982,9,10388,118,0,0,8,0,0,11520
2020,KAYSVILLE,Heavy Truck,0,1,196,0,126,0,0,0,0,0,0,323
2020,KEARNS,Motorcycle - Standard,0,0,0,0,467,0,0,0,0,0,0,467
2020,KEARNS,Passenger - Standard,0,21,38,20,9541,138,0,0,10,0,0,9768
2020,KEARNS,Light Truck,0,10,540,0,6493,30,0,0,0,0,0,7073
2020,KEARNS,Heavy Truck,0,0,164,0,65,0,0,0,0,0,0,229
2020,KENILWORTH,Motorcycle - Standard,0,0,0,0,10,0,0,0,0,0,0,10
2020,KENILWORTH,Passenger - Standard,0,0,1,0,92,3,0,0,0,0,0,96
2020,KENILWORTH,Light Truck,0,0,21,0,111,1,0,0,0,0,0,133
2020,KENILWORTH,Heavy Truck,0,0,2,0,1,0,0,0,0,0,0,3
2020,KINGSTON,Motorcycle - Standard,0,0,0,0,5,0,0,0,0,0,0,5
2020,KINGSTON,Passenger - Standard,0,0,0,0,75,0,0,0,0,0,0,75
2020,KINGSTON,Light Truck,0,1,38,0,59,0,0,0,0,0,0,98
2020,KINGSTON,Heavy Truck,0,0,12,0,0,0,0,0,0,0,0,12
2020,KOOSHAREM,Motorcycle - Standard,0,0,0,0,14,0,0,0,0,0,0,14
2020,KOOSHAREM,Passenger - Standard,0,0,2,0,151,1,0,0,0,0,0,154
2020,KOOSHAREM,Light Truck,0,0,50,0,156,0,0,0,0,0,0,206
2020,KOOSHAREM,Heavy Truck,0,0,10,0,5,0,0,0,0,0,0,15
2020,LA SAL,Motorcycle - Standard,0,0,0,0,22,0,0,0,0,0,0,22
2020,LA SAL,Passenger - Standard,0,0,1,0,187,3,0,0,0,0,0,191
2020,LA SAL,Light Truck,0,1,79,0,292,2,0,0,0,0,0,374
2020,LA SAL,Heavy Truck,0,0,14,0,1,0,0,0,0,0,0,15
2020,LA VERKIN,Motorcycle - Standard,0,0,0,0,139,0,0,0,0,0,0,139
2020,LA VERKIN,Passenger - Standard,0,15,22,3,1768,48,0,0,3,0,0,1859
2020,LA VERKIN,Light Truck,0,6,284,0,1646,8,0,0,0,0,0,1944
2020,LA VERKIN,Heavy Truck,0,0,46,0,21,0,0,0,0,0,0,67
2020,LAKE POINT,Motorcycle - Standard,0,0,0,0,57,0,0,0,0,0,0,57
2020,LAKE POINT,Passenger - Standard,0,5,14,3,810,30,0,0,1,0,0,863
2020,LAKE POINT,Light Truck,0,4,249,0,763,5,0,0,0,0,0,1021
2020,LAKE POINT,Heavy Truck,0,0,64,0,19,0,0,0,0,0,0,83
2020,LAKETOWN,Motorcycle - Standard,0,0,0,0,10,0,0,0,0,0,0,10
2020,LAKETOWN,Passenger - Standard,0,0,1,1,212,3,0,0,0,0,0,217
2020,LAKETOWN,Light Truck,0,1,105,0,268,0,0,0,0,0,0,374
2020,LAKETOWN,Heavy Truck,0,0,15,0,4,0,0,0,0,0,0,19
2020,LAPOINT,Motorcycle - Standard,0,0,0,0,22,0,0,0,0,0,0,22
2020,LAPOINT,Passenger - Standard,0,0,2,0,305,1,0,0,0,0,0,308
2020,LAPOINT,Light Truck,0,0,209,0,444,0,0,0,0,0,0,653
2020,LAPOINT,Heavy Truck,0,0,62,0,7,0,0,0,0,0,0,69
2020,LAYTON,Motorcycle - Standard,0,0,0,2,1947,0,0,2,0,0,0,1951
2020,LAYTON,Passenger - Standard,0,87,247,126,31010,807,0,1,83,0,0,32361
2020,LAYTON,Light Truck,0,38,2106,13,23478,189,0,0,8,0,0,25832
2020,LAYTON,Heavy Truck,0,1,480,0,339,0,0,0,0,1,0,821
2020,LEAMINGTON,Motorcycle - Standard,0,0,0,0,3,0,0,0,0,0,0,3
2020,LEAMINGTON,Passenger - Standard,0,1,6,0,145,1,0,0,0,0,0,153
2020,LEAMINGTON,Light Truck,0,0,80,0,113,0,0,0,0,0,0,193
2020,LEAMINGTON,Heavy Truck,0,0,10,0,3,0,0,0,0,0,0,13
2020,LEEDS,Motorcycle - Standard,0,0,0,0,74,0,0,0,0,0,0,74
2020,LEEDS,Passenger - Standard,0,4,21,5,620,30,0,0,0,0,0,680
2020,LEEDS,Light Truck,0,5,188,0,579,6,0,0,0,0,0,778
2020,LEEDS,Heavy Truck,0,0,26,0,21,0,0,0,0,0,0,47
2020,LEHI,Motorcycle - Standard,0,0,0,1,1296,0,0,0,0,0,0,1297
2020,LEHI,Passenger - Standard,0,54,184,226,22182,736,0,0,97,0,0,23479
2020,LEHI,Light Truck,0,28,2200,24,20212,181,0,0,16,0,0,22661
2020,LEHI,Heavy Truck,0,2,997,0,203,0,0,0,0,0,0,1202
2020,LEVAN,Motorcycle - Standard,0,0,0,0,21,0,0,0,0,0,0,21
2020,LEVAN,Passenger - Standard,0,1,10,0,491,11,0,0,0,0,0,513
2020,LEVAN,Light Truck,0,2,208,0,481,2,0,0,0,0,0,693
2020,LEVAN,Heavy Truck,0,0,35,0,10,0,0,0,0,0,0,45
2020,LEWISTON,Motorcycle - Standard,0,0,0,0,45,0,0,0,0,0,0,45
2020,LEWISTON,Passenger - Standard,0,3,12,0,752,22,0,0,1,0,0,790
2020,LEWISTON,Light Truck,0,1,183,0,733,5,0,0,0,0,0,922
2020,LEWISTON,Heavy Truck,0,0,102,0,26,0,0,0,0,2,0,130
2020,LIBERTY,Motorcycle - Standard,0,0,0,0,57,0,0,0,0,0,0,57
2020,LIBERTY,Passenger - Standard,0,3,6,5,470,7,0,0,3,0,0,494
2020,LIBERTY,Light Truck,0,3,150,0,595,3,0,0,1,0,0,752
2020,LIBERTY,Heavy Truck,0,0,43,0,9,0,0,0,0,0,0,52
2020,LINDON,Motorcycle - Standard,0,0,0,1,345,0,0,0,0,0,0,346
2020,LINDON,Passenger - Standard,0,26,33,45,4410,174,0,0,15,0,0,4703
2020,LINDON,Light Truck,0,17,620,7,4268,40,0,0,1,0,0,4953
2020,LINDON,Heavy Truck,0,0,470,0,81,0,0,0,0,0,0,551
2020,LOA,Motorcycle - Standard,0,0,0,0,13,0,0,0,0,0,0,13
2020,LOA,Passenger - Standard,0,1,6,0,309,5,0,0,0,0,0,321
2020,LOA,Light Truck,0,2,163,0,457,1,0,0,0,0,0,623
2020,LOA,Heavy Truck,0,0,148,0,20,0,0,0,0,0,0,168
2020,LOGAN,Motorcycle - Standard,0,0,0,1,1206,0,0,1,0,0,0,1208
